group,variable,value
Escape Artist,Time Travel,8.071748878923770
Escape Artist,Gadgets,55.60538116591930
Escape Artist,Marksmanship,49.775784753363200
Escape Artist,Super Smell,10.31390134529150
Escape Artist,Healing,30.94170403587440
Escape Artist,Siphon Lifeforce,4.0358744394618800
Escape Artist,Divine Powers,8.071748878923770
Escape Artist,Telekinesis,11.659192825112100
Escape Artist,Empathy,5.829596412556050
Escape Artist,Dimensional Manipulation,8.968609865470850
Escape Artist,Weapon Master,60.53811659192830
Escape Artist,Teleport,17.48878923766820
Escape Artist,Electricity Control,5.829596412556050
Blast Power,Claws,8.302583025830260
Blast Power,Super Speed,42.25092250922510
Blast Power,Sand manipulation,1.2915129151291500
Blast Power,Probability Manipulation,4.243542435424350
Blast Power,Super Strength,60.14760147601480
Blast Power,Shadowmeld,1.2915129151291500
Blast Power,Radar Sense,7.564575645756460
Blast Power,Weather Control,10.33210332103320
Blast Power,Magic,18.819188191881900
Blast Power,Power Item,26.383763837638400
Blast Power,Cosmic Awareness,16.236162361623600
Blast Power,Blood Control,1.4760147601476000
Blast Power,Energy Based Constructs,22.14022140221400
Blast Power,Voice-induced Manipulation,4.612546125461260
Blast Power,Death Touch,5.535055350553510
Blast Power,Sense Death,5.166051660516610
Blast Power,Stealth,15.682656826568300
Blast Power,Darkforce Manipulation,6.088560885608860
Blast Power,Webslinger,0.922509225092251
Blast Power,Reality Manpulation,15.682656826568300
Blast Power,Psychometry,2.029520295202950
Blast Power,Chameleon,6.826568265682660
Blast Power,Prehensile Hair,0.0
Blast Power,Invulnerability,44.64944649446500
Blast Power,Hypnosis,11.623616236162400
Blast Power,Electronic Disruption,8.85608856088561
Blast Power,Precognition,8.118081180811810
Blast Power,Psychic,13.099630996310000
Blast Power,Unarmed Combat,65.86715867158670
Blast Power,Super Eating,1.4760147601476000
Blast Power,Telepathy,24.538745387453900
Blast Power,Astral Projection,16.605166051660500
Blast Power,Light Projection,23.800738007380100
Blast Power,Power Suit,16.789667896679000
Blast Power,Controlled Bone Growth,1.4760147601476000
Blast Power,Willpower-Based Constructs,16.051660516605200
Blast Power,Technopathy,6.4575645756457600
Blast Power,Plant Control,2.7675276752767500
Blast Power,Tracking,20.29520295202950
Blast Power,Hellfire Control,3.5055350553505500
Blast Power,Elasticity,3.5055350553505500
Blast Power,Siphon Abilities,7.564575645756460
Blast Power,Feral,9.22509225092251
Blast Power,Magnetism,7.749077490774910
Blast Power,Size Manipulation,13.837638376383800
Blast Power,Density Control,8.671586715867160
Blast Power,Energy Shield,28.59778597785980
Blast Power,Holographic Projection,10.51660516605170
Blast Power,Illusion Casting,17.71217712177120
Blast Power,Pheromone Control,1.1070110701107000
Blast Power,Penance Stare,0.922509225092251
Blast Power,Duplication,6.642066420664210
Blast Power,Agility,45.94095940959410
Blast Power,Shape Shifter,19.00369003690040
Blast Power,Super Sight,19.74169741697420
Blast Power,Danger Sense,6.4575645756457600
Blast Power,Adaptive,15.498154981549800
Blast Power,Heat Vision,9.22509225092251
Blast Power,Darkness Manipulation,5.719557195571960
Blast Power,Water Control,6.4575645756457600
Blast Power,Longevity,28.782287822878200
Blast Power,Sonic Scream,2.5830258302583000
Blast Power,Stamina,54.05904059040590
Blast Power,Energy Manipulation,41.69741697416970
Blast Power,Omni-lingual,11.439114391143900
Blast Power,Chemical Secretion,3.5055350553505500
Blast Power,Energy Absorption,31.73431734317340
Blast Power,Animal Control,8.302583025830260
Blast Power,Soul Absorption,5.350553505535060
Blast Power,Mesmerize,6.826568265682660
Blast Power,Immortal,25.092250922509200
Blast Power,Genetic Manipulation,7.9335793357933600
Blast Power,Swordsmanship,10.885608856088600
Blast Power,Chemical Absorbtion,2.2140221402214000
Blast Power,Force Field,40.22140221402210
Blast Power,Psionic,22.878228782287800
Blast Power,Enhance Mutation,4.981549815498160
Blast Power,Matter Absorption,8.302583025830260
Blast Power,Synaesthesia,0.18450184501845000
Blast Power,Necromancy,8.85608856088561
Blast Power,Power Mimicry,6.088560885608860
Blast Power,Energy-Enhanced Strike,29.15129151291510
Blast Power,Invisibility,14.944649446494500
Blast Power,Super Hearing,15.129151291512900
Blast Power,Intellect,59.22509225092250
Blast Power,Vibration Wave,5.719557195571960
Blast Power,Ice Breath,3.5055350553505500
Blast Power,Levitation,22.324723247232500
Blast Power,Postcognition,3.1365313653136500
Blast Power,Time Manipulation,13.653136531365300
Blast Power,Radiation,9.22509225092251
Blast Power,Electronic interaction,8.85608856088561
Blast Power,Possession,8.671586715867160
Blast Power,Implants,12.915129151291500
Blast Power,Wall Clinger,2.029520295202950
Blast Power,Ice Control,6.4575645756457600
Blast Power,Earth Manipulation,8.487084870848710
Blast Power,Flame Breath,6.088560885608860
Blast Power,Animation,8.302583025830260
Blast Power,Leadership,38.00738007380070
Blast Power,Vampirism,1.6605166051660500
Blast Power,Emotion Control,5.166051660516610
Blast Power,Insanely Rich,11.254612546125500
Blast Power,Phasing / Ghost,18.26568265682660
Blast Power,Sub-Mariner,4.981549815498160
Blast Power,Flight,68.26568265682660
Blast Power,Inertia Absorption,1.6605166051660500
Blast Power,Escape Artist,8.118081180811810
Blast Power,Blast Power,100.0
Blast Power,Wind Bursts,7.749077490774910
Blast Power,Fire Control,18.081180811808100
Blast Power,Gravity control,6.642066420664210
Blast Power,Poisonous,2.5830258302583000
Blast Power,Berserker Strength,18.634686346863500
Blast Power,Heat Generation,20.47970479704800
Blast Power,Time Travel,13.284132841328400
Blast Power,Gadgets,25.645756457564600
Blast Power,Marksmanship,21.217712177121800
Blast Power,Super Smell,7.9335793357933600
Blast Power,Healing,40.22140221402210
Blast Power,Siphon Lifeforce,6.826568265682660
Blast Power,Divine Powers,17.15867158671590
Blast Power,Telekinesis,23.247232472324700
Blast Power,Empathy,6.826568265682660
Blast Power,Dimensional Manipulation,17.15867158671590
Blast Power,Weapon Master,24.723247232472300
Blast Power,Teleport,28.59778597785980
Blast Power,Electricity Control,16.974169741697400
Wind Bursts,Claws,11.538461538461500
Wind Bursts,Super Speed,66.66666666666670
Wind Bursts,Sand manipulation,7.6923076923076900
Wind Bursts,Probability Manipulation,17.94871794871800
Wind Bursts,Super Strength,65.38461538461540
Wind Bursts,Shadowmeld,0.0
Wind Bursts,Radar Sense,8.974358974358970
Wind Bursts,Weather Control,39.743589743589700
Wind Bursts,Magic,30.76923076923080
Wind Bursts,Power Item,16.666666666666700
Wind Bursts,Cosmic Awareness,25.641025641025600
Wind Bursts,Blood Control,5.128205128205130
Wind Bursts,Energy Based Constructs,16.666666666666700
Wind Bursts,Voice-induced Manipulation,15.384615384615400
Wind Bursts,Death Touch,14.102564102564100
Wind Bursts,Sense Death,12.820512820512800
Wind Bursts,Stealth,11.538461538461500
Wind Bursts,Darkforce Manipulation,12.820512820512800
Wind Bursts,Webslinger,5.128205128205130
Wind Bursts,Reality Manpulation,24.358974358974400
Wind Bursts,Psychometry,3.8461538461538500
Wind Bursts,Chameleon,11.538461538461500
Wind Bursts,Prehensile Hair,0.0
Wind Bursts,Invulnerability,55.12820512820510
Wind Bursts,Hypnosis,23.076923076923100
Wind Bursts,Electronic Disruption,8.974358974358970
Wind Bursts,Precognition,14.102564102564100
Wind Bursts,Psychic,25.641025641025600
Wind Bursts,Unarmed Combat,74.35897435897440
Wind Bursts,Super Eating,5.128205128205130
Wind Bursts,Telepathy,30.76923076923080
Wind Bursts,Astral Projection,24.358974358974400
Wind Bursts,Light Projection,20.512820512820500
Wind Bursts,Power Suit,8.974358974358970
Wind Bursts,Controlled Bone Growth,2.5641025641025600
Wind Bursts,Willpower-Based Constructs,16.666666666666700
Wind Bursts,Technopathy,7.6923076923076900
Wind Bursts,Plant Control,10.256410256410300
Wind Bursts,Tracking,25.641025641025600
Wind Bursts,Hellfire Control,7.6923076923076900
Wind Bursts,Elasticity,8.974358974358970
Wind Bursts,Siphon Abilities,19.23076923076920
Wind Bursts,Feral,14.102564102564100
Wind Bursts,Magnetism,16.666666666666700
Wind Bursts,Size Manipulation,24.358974358974400
Wind Bursts,Density Control,23.076923076923100
Wind Bursts,Energy Shield,28.205128205128200
Wind Bursts,Holographic Projection,14.102564102564100
Wind Bursts,Illusion Casting,29.487179487179500
Wind Bursts,Pheromone Control,1.2820512820512800
Wind Bursts,Penance Stare,1.2820512820512800
Wind Bursts,Duplication,19.23076923076920
Wind Bursts,Agility,65.38461538461540
Wind Bursts,Shape Shifter,29.487179487179500
Wind Bursts,Super Sight,38.46153846153850
Wind Bursts,Danger Sense,12.820512820512800
Wind Bursts,Adaptive,19.23076923076920
Wind Bursts,Heat Vision,26.923076923076900
Wind Bursts,Darkness Manipulation,10.256410256410300
Wind Bursts,Water Control,30.76923076923080
Wind Bursts,Longevity,41.02564102564100
Wind Bursts,Sonic Scream,7.6923076923076900
Wind Bursts,Stamina,69.23076923076920
Wind Bursts,Energy Manipulation,33.333333333333300
Wind Bursts,Omni-lingual,12.820512820512800
Wind Bursts,Chemical Secretion,7.6923076923076900
Wind Bursts,Energy Absorption,37.17948717948720
Wind Bursts,Animal Control,19.23076923076920
Wind Bursts,Soul Absorption,10.256410256410300
Wind Bursts,Mesmerize,16.666666666666700
Wind Bursts,Immortal,28.205128205128200
Wind Bursts,Genetic Manipulation,14.102564102564100
Wind Bursts,Swordsmanship,10.256410256410300
Wind Bursts,Chemical Absorbtion,3.8461538461538500
Wind Bursts,Force Field,44.87179487179490
Wind Bursts,Psionic,26.923076923076900
Wind Bursts,Enhance Mutation,6.410256410256410
Wind Bursts,Matter Absorption,10.256410256410300
Wind Bursts,Synaesthesia,2.5641025641025600
Wind Bursts,Necromancy,20.512820512820500
Wind Bursts,Power Mimicry,10.256410256410300
Wind Bursts,Energy-Enhanced Strike,17.94871794871800
Wind Bursts,Invisibility,29.487179487179500
Wind Bursts,Super Hearing,37.17948717948720
Wind Bursts,Intellect,62.82051282051280
Wind Bursts,Vibration Wave,23.076923076923100
Wind Bursts,Ice Breath,26.923076923076900
Wind Bursts,Levitation,32.05128205128210
Wind Bursts,Postcognition,7.6923076923076900
Wind Bursts,Time Manipulation,26.923076923076900
Wind Bursts,Radiation,7.6923076923076900
Wind Bursts,Electronic interaction,7.6923076923076900
Wind Bursts,Possession,11.538461538461500
Wind Bursts,Implants,6.410256410256410
Wind Bursts,Wall Clinger,3.8461538461538500
Wind Bursts,Ice Control,26.923076923076900
Wind Bursts,Earth Manipulation,24.358974358974400
Wind Bursts,Flame Breath,8.974358974358970
Wind Bursts,Animation,14.102564102564100
Wind Bursts,Leadership,50.0
Wind Bursts,Vampirism,7.6923076923076900
Wind Bursts,Emotion Control,12.820512820512800
Wind Bursts,Insanely Rich,12.820512820512800
Wind Bursts,Phasing / Ghost,30.76923076923080
Wind Bursts,Sub-Mariner,10.256410256410300
Wind Bursts,Flight,69.23076923076920
Wind Bursts,Inertia Absorption,5.128205128205130
Wind Bursts,Escape Artist,10.256410256410300
Wind Bursts,Blast Power,55.12820512820510
Wind Bursts,Wind Bursts,100.0
Wind Bursts,Fire Control,33.333333333333300
Wind Bursts,Gravity control,8.974358974358970
Wind Bursts,Poisonous,1.2820512820512800
Wind Bursts,Berserker Strength,32.05128205128210
Wind Bursts,Heat Generation,17.94871794871800
Wind Bursts,Time Travel,25.641025641025600
Wind Bursts,Gadgets,15.384615384615400
Wind Bursts,Marksmanship,23.076923076923100
Wind Bursts,Super Smell,21.794871794871800
Wind Bursts,Healing,62.82051282051280
Wind Bursts,Siphon Lifeforce,11.538461538461500
Wind Bursts,Divine Powers,20.512820512820500
Wind Bursts,Telekinesis,33.333333333333300
Wind Bursts,Empathy,7.6923076923076900
Wind Bursts,Dimensional Manipulation,21.794871794871800
Wind Bursts,Weapon Master,21.794871794871800
Wind Bursts,Teleport,33.333333333333300
Wind Bursts,Electricity Control,33.333333333333300
Fire Control,Claws,14.516129032258100
Fire Control,Super Speed,37.096774193548400
Fire Control,Sand manipulation,2.4193548387096800
Fire Control,Probability Manipulation,13.709677419354800
Fire Control,Super Strength,50.0
Fire Control,Shadowmeld,3.225806451612900
Fire Control,Radar Sense,5.645161290322580
Fire Control,Weather Control,25.806451612903200
Fire Control,Magic,41.935483870967700
Fire Control,Power Item,20.161290322580600
Fire Control,Cosmic Awareness,25.0
Fire Control,Blood Control,4.032258064516130
Fire Control,Energy Based Constructs,23.387096774193500
Fire Control,Voice-induced Manipulation,10.483870967741900
Fire Control,Death Touch,14.516129032258100
Fire Control,Sense Death,16.93548387096770
Fire Control,Stealth,8.870967741935480
Fire Control,Darkforce Manipulation,14.516129032258100
Fire Control,Webslinger,1.6129032258064500
Fire Control,Reality Manpulation,27.419354838709700
Fire Control,Psychometry,6.451612903225810
Fire Control,Chameleon,17.741935483871000
Fire Control,Prehensile Hair,0.0
Fire Control,Invulnerability,42.74193548387100
Fire Control,Hypnosis,25.806451612903200
Fire Control,Electronic Disruption,7.258064516129030
Fire Control,Precognition,18.548387096774200
Fire Control,Psychic,27.419354838709700
Fire Control,Unarmed Combat,67.74193548387100
Fire Control,Super Eating,0.8064516129032260
Fire Control,Telepathy,37.096774193548400
Fire Control,Astral Projection,31.451612903225800
Fire Control,Light Projection,32.25806451612900
Fire Control,Power Suit,6.451612903225810
Fire Control,Controlled Bone Growth,3.225806451612900
Fire Control,Willpower-Based Constructs,18.548387096774200
Fire Control,Technopathy,3.225806451612900
Fire Control,Plant Control,10.483870967741900
Fire Control,Tracking,21.774193548387100
Fire Control,Hellfire Control,16.129032258064500
Fire Control,Elasticity,6.451612903225810
Fire Control,Siphon Abilities,17.741935483871000
Fire Control,Feral,13.709677419354800
Fire Control,Magnetism,9.67741935483871
Fire Control,Size Manipulation,22.580645161290300
Fire Control,Density Control,17.741935483871000
Fire Control,Energy Shield,32.25806451612900
Fire Control,Holographic Projection,10.483870967741900
Fire Control,Illusion Casting,32.25806451612900
Fire Control,Pheromone Control,1.6129032258064500
Fire Control,Penance Stare,3.225806451612900
Fire Control,Duplication,10.483870967741900
Fire Control,Agility,47.58064516129030
Fire Control,Shape Shifter,32.25806451612900
Fire Control,Super Sight,20.967741935483900
Fire Control,Danger Sense,11.290322580645200
Fire Control,Adaptive,25.0
Fire Control,Heat Vision,9.67741935483871
Fire Control,Darkness Manipulation,14.516129032258100
Fire Control,Water Control,20.967741935483900
Fire Control,Longevity,37.096774193548400
Fire Control,Sonic Scream,1.6129032258064500
Fire Control,Stamina,49.193548387096800
Fire Control,Energy Manipulation,38.70967741935480
Fire Control,Omni-lingual,10.483870967741900
Fire Control,Chemical Secretion,8.064516129032260
Fire Control,Energy Absorption,40.32258064516130
Fire Control,Animal Control,21.774193548387100
Fire Control,Soul Absorption,16.93548387096770
Fire Control,Mesmerize,15.32258064516130
Fire Control,Immortal,32.25806451612900
Fire Control,Genetic Manipulation,13.709677419354800
Fire Control,Swordsmanship,13.709677419354800
Fire Control,Chemical Absorbtion,6.451612903225810
Fire Control,Force Field,39.516129032258100
Fire Control,Psionic,34.67741935483870
Fire Control,Enhance Mutation,5.645161290322580
Fire Control,Matter Absorption,16.129032258064500
Fire Control,Synaesthesia,0.8064516129032260
Fire Control,Necromancy,28.225806451612900
Fire Control,Power Mimicry,11.290322580645200
Fire Control,Energy-Enhanced Strike,22.580645161290300
Fire Control,Invisibility,26.612903225806500
Fire Control,Super Hearing,12.903225806451600
Fire Control,Intellect,56.45161290322580
Fire Control,Vibration Wave,7.258064516129030
Fire Control,Ice Breath,2.4193548387096800
Fire Control,Levitation,35.483870967741900
Fire Control,Postcognition,9.67741935483871
Fire Control,Time Manipulation,28.225806451612900
Fire Control,Radiation,18.548387096774200
Fire Control,Electronic interaction,4.032258064516130
Fire Control,Possession,16.129032258064500
Fire Control,Implants,1.6129032258064500
Fire Control,Wall Clinger,1.6129032258064500
Fire Control,Ice Control,23.387096774193500
Fire Control,Earth Manipulation,21.774193548387100
Fire Control,Flame Breath,20.161290322580600
Fire Control,Animation,22.580645161290300
Fire Control,Leadership,33.87096774193550
Fire Control,Vampirism,5.645161290322580
Fire Control,Emotion Control,12.903225806451600
Fire Control,Insanely Rich,15.32258064516130
Fire Control,Phasing / Ghost,24.193548387096800
Fire Control,Sub-Mariner,4.838709677419360
Fire Control,Flight,67.74193548387100
Fire Control,Inertia Absorption,0.8064516129032260
Fire Control,Escape Artist,9.67741935483871
Fire Control,Blast Power,79.03225806451610
Fire Control,Wind Bursts,20.161290322580600
Fire Control,Fire Control,100.0
Fire Control,Gravity control,10.483870967741900
Fire Control,Poisonous,0.8064516129032260
Fire Control,Berserker Strength,25.0
Fire Control,Heat Generation,53.225806451612900
Fire Control,Time Travel,19.35483870967740
Fire Control,Gadgets,14.516129032258100
Fire Control,Marksmanship,14.516129032258100
Fire Control,Super Smell,6.451612903225810
Fire Control,Healing,50.0
Fire Control,Siphon Lifeforce,10.483870967741900
Fire Control,Divine Powers,30.64516129032260
Fire Control,Telekinesis,41.935483870967700
Fire Control,Empathy,14.516129032258100
Fire Control,Dimensional Manipulation,30.64516129032260
Fire Control,Weapon Master,16.93548387096770
Fire Control,Teleport,42.74193548387100
Fire Control,Electricity Control,25.0
Gravity control,Claws,14.814814814814800
Gravity control,Super Speed,51.851851851851900
Gravity control,Sand manipulation,7.407407407407410
Gravity control,Probability Manipulation,14.814814814814800
Gravity control,Super Strength,64.81481481481480
Gravity control,Shadowmeld,0.0
Gravity control,Radar Sense,20.37037037037040
Gravity control,Weather Control,22.22222222222220
Gravity control,Magic,24.074074074074100
Gravity control,Power Item,33.333333333333300
Gravity control,Cosmic Awareness,33.333333333333300
Gravity control,Blood Control,3.7037037037037000
Gravity control,Energy Based Constructs,29.62962962962960
Gravity control,Voice-induced Manipulation,12.962962962963000
Gravity control,Death Touch,14.814814814814800
Gravity control,Sense Death,7.407407407407410
Gravity control,Stealth,14.814814814814800
Gravity control,Darkforce Manipulation,11.11111111111110
Gravity control,Webslinger,3.7037037037037000
Gravity control,Reality Manpulation,35.18518518518520
Gravity control,Psychometry,3.7037037037037000
Gravity control,Chameleon,16.666666666666700
Gravity control,Prehensile Hair,0.0
Gravity control,Invulnerability,57.407407407407400
Gravity control,Hypnosis,12.962962962963000
Gravity control,Electronic Disruption,16.666666666666700
Gravity control,Precognition,12.962962962963000
Gravity control,Psychic,24.074074074074100
Gravity control,Unarmed Combat,64.81481481481480
Gravity control,Super Eating,7.407407407407410
Gravity control,Telepathy,38.888888888888900
Gravity control,Astral Projection,27.77777777777780
Gravity control,Light Projection,35.18518518518520
Gravity control,Power Suit,11.11111111111110
Gravity control,Controlled Bone Growth,9.25925925925926
Gravity control,Willpower-Based Constructs,20.37037037037040
Gravity control,Technopathy,5.555555555555560
Gravity control,Plant Control,3.7037037037037000
Gravity control,Tracking,27.77777777777780
Gravity control,Hellfire Control,9.25925925925926
Gravity control,Elasticity,9.25925925925926
Gravity control,Siphon Abilities,20.37037037037040
Gravity control,Feral,11.11111111111110
Gravity control,Magnetism,25.925925925925900
Gravity control,Size Manipulation,24.074074074074100
Gravity control,Density Control,25.925925925925900
Gravity control,Energy Shield,44.44444444444440
Gravity control,Holographic Projection,12.962962962963000
Gravity control,Illusion Casting,25.925925925925900
Gravity control,Pheromone Control,5.555555555555560
Gravity control,Penance Stare,1.8518518518518500
Gravity control,Duplication,14.814814814814800
Gravity control,Agility,50.0
Gravity control,Shape Shifter,22.22222222222220
Gravity control,Super Sight,33.333333333333300
Gravity control,Danger Sense,12.962962962963000
Gravity control,Adaptive,27.77777777777780
Gravity control,Heat Vision,18.51851851851850
Gravity control,Darkness Manipulation,12.962962962963000
Gravity control,Water Control,18.51851851851850
Gravity control,Longevity,38.888888888888900
Gravity control,Sonic Scream,5.555555555555560
Gravity control,Stamina,62.96296296296300
Gravity control,Energy Manipulation,44.44444444444440
Gravity control,Omni-lingual,22.22222222222220
Gravity control,Chemical Secretion,5.555555555555560
Gravity control,Energy Absorption,40.74074074074070
Gravity control,Animal Control,18.51851851851850
Gravity control,Soul Absorption,11.11111111111110
Gravity control,Mesmerize,9.25925925925926
Gravity control,Immortal,44.44444444444440
Gravity control,Genetic Manipulation,25.925925925925900
Gravity control,Swordsmanship,14.814814814814800
Gravity control,Chemical Absorbtion,5.555555555555560
Gravity control,Force Field,57.407407407407400
Gravity control,Psionic,24.074074074074100
Gravity control,Enhance Mutation,12.962962962963000
Gravity control,Matter Absorption,20.37037037037040
Gravity control,Synaesthesia,1.8518518518518500
Gravity control,Necromancy,18.51851851851850
Gravity control,Power Mimicry,16.666666666666700
Gravity control,Energy-Enhanced Strike,33.333333333333300
Gravity control,Invisibility,24.074074074074100
Gravity control,Super Hearing,25.925925925925900
Gravity control,Intellect,70.37037037037040
Gravity control,Vibration Wave,18.51851851851850
Gravity control,Ice Breath,5.555555555555560
Gravity control,Levitation,48.148148148148100
Gravity control,Postcognition,7.407407407407410
Gravity control,Time Manipulation,35.18518518518520
Gravity control,Radiation,9.25925925925926
Gravity control,Electronic interaction,16.666666666666700
Gravity control,Possession,12.962962962963000
Gravity control,Implants,11.11111111111110
Gravity control,Wall Clinger,1.8518518518518500
Gravity control,Ice Control,9.25925925925926
Gravity control,Earth Manipulation,25.925925925925900
Gravity control,Flame Breath,9.25925925925926
Gravity control,Animation,12.962962962963000
Gravity control,Leadership,37.03703703703700
Gravity control,Vampirism,5.555555555555560
Gravity control,Emotion Control,7.407407407407410
Gravity control,Insanely Rich,18.51851851851850
Gravity control,Phasing / Ghost,27.77777777777780
Gravity control,Sub-Mariner,5.555555555555560
Gravity control,Flight,74.07407407407410
Gravity control,Inertia Absorption,7.407407407407410
Gravity control,Escape Artist,9.25925925925926
Gravity control,Blast Power,68.51851851851850
Gravity control,Wind Bursts,12.962962962963000
Gravity control,Fire Control,25.925925925925900
Gravity control,Gravity control,100.0
Gravity control,Poisonous,1.8518518518518500
Gravity control,Berserker Strength,25.925925925925900
Gravity control,Heat Generation,29.62962962962960
Gravity control,Time Travel,29.62962962962960
Gravity control,Gadgets,31.48148148148150
Gravity control,Marksmanship,24.074074074074100
Gravity control,Super Smell,9.25925925925926
Gravity control,Healing,51.851851851851900
Gravity control,Siphon Lifeforce,16.666666666666700
Gravity control,Divine Powers,27.77777777777780
Gravity control,Telekinesis,42.592592592592600
Gravity control,Empathy,12.962962962963000
Gravity control,Dimensional Manipulation,38.888888888888900
Gravity control,Weapon Master,22.22222222222220
Gravity control,Teleport,48.148148148148100
Gravity control,Electricity Control,35.18518518518520
Poisonous,Claws,46.666666666666700
Poisonous,Super Speed,43.333333333333300
Poisonous,Sand manipulation,3.3333333333333300
Poisonous,Probability Manipulation,3.3333333333333300
Poisonous,Super Strength,76.66666666666670
Poisonous,Shadowmeld,0.0
Poisonous,Radar Sense,13.333333333333300
Poisonous,Weather Control,3.3333333333333300
Poisonous,Magic,16.666666666666700
Poisonous,Power Item,20.0
Poisonous,Cosmic Awareness,6.666666666666670
Poisonous,Blood Control,0.0
Poisonous,Energy Based Constructs,10.0
Poisonous,Voice-induced Manipulation,3.3333333333333300
Poisonous,Death Touch,13.333333333333300
Poisonous,Sense Death,3.3333333333333300
Poisonous,Stealth,43.333333333333300
Poisonous,Darkforce Manipulation,3.3333333333333300
Poisonous,Webslinger,6.666666666666670
Poisonous,Reality Manpulation,6.666666666666670
Poisonous,Psychometry,3.3333333333333300
Poisonous,Chameleon,30.0
Poisonous,Prehensile Hair,3.3333333333333300
Poisonous,Invulnerability,30.0
Poisonous,Hypnosis,16.666666666666700
Poisonous,Electronic Disruption,3.3333333333333300
Poisonous,Precognition,3.3333333333333300
Poisonous,Psychic,13.333333333333300
Poisonous,Unarmed Combat,86.66666666666670
Poisonous,Super Eating,10.0
Poisonous,Telepathy,13.333333333333300
Poisonous,Astral Projection,16.666666666666700
Poisonous,Light Projection,0.0
Poisonous,Power Suit,10.0
Poisonous,Controlled Bone Growth,0.0
Poisonous,Willpower-Based Constructs,6.666666666666670
Poisonous,Technopathy,3.3333333333333300
Poisonous,Plant Control,10.0
Poisonous,Tracking,36.666666666666700
Poisonous,Hellfire Control,3.3333333333333300
Poisonous,Elasticity,13.333333333333300
Poisonous,Siphon Abilities,10.0
Poisonous,Feral,30.0
Poisonous,Magnetism,6.666666666666670
Poisonous,Size Manipulation,23.333333333333300
Poisonous,Density Control,6.666666666666670
Poisonous,Energy Shield,6.666666666666670
Poisonous,Holographic Projection,0.0
Poisonous,Illusion Casting,10.0
Poisonous,Pheromone Control,10.0
Poisonous,Penance Stare,0.0
Poisonous,Duplication,6.666666666666670
Poisonous,Agility,66.66666666666670
Poisonous,Shape Shifter,26.666666666666700
Poisonous,Super Sight,26.666666666666700
Poisonous,Danger Sense,10.0
Poisonous,Adaptive,33.333333333333300
Poisonous,Heat Vision,3.3333333333333300
Poisonous,Darkness Manipulation,6.666666666666670
Poisonous,Water Control,6.666666666666670
Poisonous,Longevity,26.666666666666700
Poisonous,Sonic Scream,3.3333333333333300
Poisonous,Stamina,70.0
Poisonous,Energy Manipulation,13.333333333333300
Poisonous,Omni-lingual,0.0
Poisonous,Chemical Secretion,40.0
Poisonous,Energy Absorption,10.0
Poisonous,Animal Control,10.0
Poisonous,Soul Absorption,10.0
Poisonous,Mesmerize,10.0
Poisonous,Immortal,16.666666666666700
Poisonous,Genetic Manipulation,13.333333333333300
Poisonous,Swordsmanship,23.333333333333300
Poisonous,Chemical Absorbtion,13.333333333333300
Poisonous,Force Field,13.333333333333300
Poisonous,Psionic,20.0
Poisonous,Enhance Mutation,3.3333333333333300
Poisonous,Matter Absorption,10.0
Poisonous,Synaesthesia,0.0
Poisonous,Necromancy,10.0
Poisonous,Power Mimicry,16.666666666666700
Poisonous,Energy-Enhanced Strike,20.0
Poisonous,Invisibility,10.0
Poisonous,Super Hearing,20.0
Poisonous,Intellect,56.666666666666700
Poisonous,Vibration Wave,3.3333333333333300
Poisonous,Ice Breath,3.3333333333333300
Poisonous,Levitation,6.666666666666670
Poisonous,Postcognition,3.3333333333333300
Poisonous,Time Manipulation,16.666666666666700
Poisonous,Radiation,16.666666666666700
Poisonous,Electronic interaction,6.666666666666670
Poisonous,Possession,13.333333333333300
Poisonous,Implants,16.666666666666700
Poisonous,Wall Clinger,30.0
Poisonous,Ice Control,3.3333333333333300
Poisonous,Earth Manipulation,6.666666666666670
Poisonous,Flame Breath,0.0
Poisonous,Animation,6.666666666666670
Poisonous,Leadership,20.0
Poisonous,Vampirism,0.0
Poisonous,Emotion Control,6.666666666666670
Poisonous,Insanely Rich,13.333333333333300
Poisonous,Phasing / Ghost,6.666666666666670
Poisonous,Sub-Mariner,13.333333333333300
Poisonous,Flight,40.0
Poisonous,Inertia Absorption,0.0
Poisonous,Escape Artist,23.333333333333300
Poisonous,Blast Power,50.0
Poisonous,Wind Bursts,3.3333333333333300
Poisonous,Fire Control,6.666666666666670
Poisonous,Gravity control,3.3333333333333300
Poisonous,Poisonous,100.0
Poisonous,Berserker Strength,26.666666666666700
Poisonous,Heat Generation,10.0
Poisonous,Time Travel,10.0
Poisonous,Gadgets,20.0
Poisonous,Marksmanship,23.333333333333300
Poisonous,Super Smell,20.0
Poisonous,Healing,53.333333333333300
Poisonous,Siphon Lifeforce,3.3333333333333300
Poisonous,Divine Powers,10.0
Poisonous,Telekinesis,3.3333333333333300
Poisonous,Empathy,0.0
Poisonous,Dimensional Manipulation,10.0
Poisonous,Weapon Master,23.333333333333300
Poisonous,Teleport,30.0
Poisonous,Electricity Control,10.0
Berserker Strength,Claws,31.41592920353980
Berserker Strength,Super Speed,61.50442477876110
Berserker Strength,Sand manipulation,0.8849557522123890
Berserker Strength,Probability Manipulation,3.0973451327433600
Berserker Strength,Super Strength,89.38053097345130
Berserker Strength,Shadowmeld,1.3274336283185800
Berserker Strength,Radar Sense,8.849557522123890
Berserker Strength,Weather Control,16.371681415929200
